id	file	int	target	on	off	cor	mp	outfile	rand	nb
c88	180102_0043S12_ch1	6	poni	91.017	92.021	NA	NA	pairs/poni_c88_2.wav	0,406888066	20
c88	180102_0043S12_ch1	4	poni	84.830	85.766	NA	NA	pairs/poni_c88_1.wav	0,411174904	21
c84	180102_0039S12_ch1	4	poni	72.848	73.618	NA	NA	pairs/poni_c84_1.wav	0,411319219	22
c73	190825_0024_ch1	8	poni	117.369	118.068	NA	NA	pairs/poni_c73_2.wav	0,424183826	23
c109	190829_0065S12_ch1	4	poni	94.189	95.058	NA	NA	pairs/poni_c109_1.wav	0,456192131	24
c117	190830_0073S12_ch1	2	poni	43.104	43.707	NA	NA	pairs/poni_c117_1.wav	0,459119407	25
c88	180102_0043S12_ch1	8	poni	96.703	97.640	NA	NA	pairs/poni_c88_3.wav	0,460511016	26
c87	180102_0042S12_ch1	2	poni	129.316	130.419	NA	NA	pairs/poni_c87_1.wav	0,467333242	27
c82	180101_0037S12_ch1	4	poni	12.995	13.982	NA	NA	pairs/poni_c82_1.wav	0,46757897	28
c112	190830_0068S12_ch1	4	poni	92.974	93.834	NA	NA	pairs/poni_c112_1.wav	0,479934163	29
c78	180101_0033S12_ch1	4	poni	63.021	63.870	NA	NA	pairs/poni_c78_1.wav	0,488673279	30
c105	190829_0061S12_ch1	6	poni	118.405	119.408	NA	NA	pairs/poni_c105_1.wav	0,497593008	31
c77	180101_0032S12_ch1	8	poni	45.710	46.262	NA	NA	pairs/poni_c77_1.wav	0,569359783	32
c121	190830_0080S12_ch1	4	poni	37.958	39.070	NA	NA	pairs/poni_c121_1.wav	0,57826094	33
c81	180101_0036S12_ch1	6	poni	100.749	101.378	NA	NA	pairs/poni_c81_1.wav	0,590208875	34
c111	190830_0067S12_ch1	4	poni	87.063	88.133	NA	NA	pairs/poni_c111_1.wav	0,601514795	35
c70	190825_0021_ch1	10	poni	193.849	195.447	NA	NA	pairs/poni_c70_1.wav	0,633420927	36
c115	190830_0071S12_ch1	4	poni	147.395	148.264	NA	NA	pairs/poni_c115_1.wav	0,690222989	37
c95	180102_0050S12_ch1	4	poni	86.699	87.702	NA	NA	pairs/poni_c95_1.wav	0,692679135	38
c88	180102_0043S12_ch1	10	poni	104.529	105.633	NA	NA	pairs/poni_c88_4.wav	0,693587771	39
c93	180102_0048S12_ch1	10	poni	125.801	126.470	NA	NA	pairs/poni_c93_3.wav	0,704041529	40
c76	180101_0031S12_left	4	poni	38.196	38.924	NA	NA	pairs/poni_c76_1.wav	0,708521827	41
c93	180102_0048S12_ch1	6	poni	119.513	120.550	NA	NA	pairs/poni_c93_1.wav	0,714509049	42
c122	190830_0081S12_ch1	4	poni	84.109	84.617	NA	NA	pairs/poni_c122_1.wav	0,719318367	43
c93	180102_0048S12_ch1	8	poni	120.951	121.921	NA	NA	pairs/poni_c93_2.wav	0,72490797	44
c71	190825_0022_ch1	8	poni	40.139	41.051	NA	NA	pairs/poni_c71_3.wav	0,73171165	45
c88	180102_0043S12_ch1	12	poni	111.472	112.342	NA	NA	pairs/poni_c88_5.wav	0,742506054	46
c71	190825_0022_ch1	4	poni	26.114	27.624	NA	NA	pairs/poni_c71_1.wav	0,782727371	47
c79	180101_0034S12_ch1	6	poni	69.638	70.449	NA	NA	pairs/poni_c79_2.wav	0,849905341	48
c80	180101_0035S12_ch1	4	poni	76.823	77.839	NA	NA	pairs/poni_c80_1.wav	0,853542998	49
c88	180102_0043S12_ch1	14	poni	116.422	117.492	NA	NA	pairs/poni_c88_6.wav	0,872951868	50
c109	190829_0065S12_ch1	6	poni	99.139	99.975	NA	NA	pairs/poni_c109_2.wav	0,881620531	51
c83	180101_0038S12_ch1	4	poni	51.703	52.531	NA	NA	pairs/poni_c83_1.wav	0,909600997	52
c118	190830_0075S12_ch1	4	poni	154.468	155.167	NA	NA	pairs/poni_c118_1.wav	0,917986373	53
c114	190830_0070S12_ch1	4	poni	77.772	78.575	NA	NA	pairs/poni_c114_1.wav	0,928388871	54
c70	190825_0021_ch1	12	poni	201.694	203.292	NA	NA	pairs/poni_c70_2.wav	0,969321974	55
c77	180101_0032S12_ch1	12	t_ee	55.589	56.175	NA	NA	pairs/t_ee_c77_1.wav	0,022630917	1
c79	180101_0034S12_ch1	10	t_ee	80.218	80.775	NA	NA	pairs/t_ee_c79_1.wav	0,036780707	2
c73	190825_0024_ch1	12	t_ee	129.713	130.252	NA	NA	pairs/t_ee_c73_1.wav	0,043488116	3
c107	190829_0063S12_ch1	10	t_ee	114.667	115.504	NA	NA	pairs/t_ee_c107_1.wav	0,065131728	4
c110	190829_0066S12_ch1	8	t_ee	109.193	110.096	NA	NA	pairs/t_ee_c110_1.wav	0,09844819	5
c90	180102_0045S12_ch1	10	t_ee	52.236	53.117	NA	NA	pairs/t_ee_c90_1.wav	0,132596887	6
c110	190829_0066S12_ch1	10	t_ee	114.009	114.544	NA	NA	pairs/t_ee_c110_2.wav	0,170066	7
c123	190830_0082S12_ch1	6	t_ee	65.077	65.585	NA	NA	pairs/t_ee_c123_1.wav	0,206812586	8
c87	180102_0042S12_ch1	8	t_ee	177.316	177.984	NA	NA	pairs/t_ee_c87_1.wav	0,209701205	9
c110	190829_0066S12_ch1	12	t_ee	130.651	131.387	NA	NA	pairs/t_ee_c110_3.wav	0,322322126	10
c83	180101_0038S12_ch1	8	t_ee	60.676	61.249	NA	NA	pairs/t_ee_c83_1.wav	0,341054917	11
c110	190829_0066S12_ch1	16	t_ee	138.745	139.347	NA	NA	pairs/t_ee_c110_5.wav	0,434120763	12
c78	180101_0033S12_ch1	10	t_ee	76.626	77.374	NA	NA	pairs/t_ee_c78_1.wav	0,501513123	13
c70	190825_0021_ch1	20	t_ee	244.617	245.193	NA	NA	pairs/t_ee_c70_1.wav	0,533785912	14
c119	190830_0078S12_ch1	4	t_ee	276.642	277.500	NA	NA	pairs/t_ee_c119_1.wav	0,551004376	15
c95	180102_0050S12_ch1	8	t_ee	95.863	96.599	NA	NA	pairs/t_ee_c95_1.wav	0,618822521	16
c110	190829_0066S12_ch1	14	t_ee	134.798	135.668	NA	NA	pairs/t_ee_c110_4.wav	0,633254301	17
c120	190830_0079S12_ch1	8	t_ee	58.133	58.800	NA	NA	pairs/t_ee_c120_1.wav	0,65120851	18
c121	190830_0080S12_ch1	8	t_ee	47.929	48.595	NA	NA	pairs/t_ee_c121_1.wav	0,691344346	19
c94	180102_0049S12_ch1	6	t_ee	301.476	302.535	NA	NA	pairs/t_ee_c94_1.wav	0,791383048	20
c71	190825_0022_ch1	12	t_ee	53.148	54.029	NA	NA	pairs/t_ee_c71_1.wav	0,824440444	21
c99	190829_0055S12_ch1	8	t_ee	95.330	96.200	NA	NA	pairs/t_ee_c99_1.wav	0,93272739	22
c111	190830_0067S12_ch1	10	t_ee	100.862	101.598	NA	NA	pairs/t_ee_c111_1.wav	0,943661121	23
c108	190829_0064S12_ch1	10	t_ee	104.322	105.002	NA	NA	pairs/t_ee_c108_1.wav	0,947229032	24
c85	180102_0040S12_ch1	10	t_ee	209.155	209.857	NA	NA	pairs/t_ee_c85_1.wav	0,953893396	25
c118	190830_0075S12_ch1	10	t_ee	168.661	169.455	NA	NA	pairs/t_ee_c118_1.wav	0,977425149	26
c89	180102_0044S12_ch1	46	tiwune	132.200	133.939	NA	NA	pairs/tiwune_c89_3.wav	0,002146091	1
c74	190825_0025_ch1	38	tiwune	103.598	104.779	NA	NA	pairs/tiwune_c74_1.wav	0,098355743	2
c122	190830_0081S12_ch1	58	tiwune	196.266	197.472	NA	NA	pairs/tiwune_c122_4.wav	0,118542392	3
c116	190830_0072S12_ch1	60	tiwune	233.017	234.656	NA	NA	pairs/tiwune_c116_1.wav	0,174447324	4
c94	180102_0049S12_ch1	42	tiwune	391.983	393.455	NA	NA	pairs/tiwune_c94_1.wav	0,202649859	5
c111	190830_0067S12_ch1	48	tiwune	167.377	168.514	NA	NA	pairs/tiwune_c111_1.wav	0,206272164	6
c88	180102_0043S12_ch1	66	tiwune	235.352	236.690	NA	NA	pairs/tiwune_c88_1.wav	0,208038907	7
c72	190825_0023_ch1	58	tiwune	388.691	389.950	NA	NA	pairs/tiwune_c72_1.wav	0,2211734	8
c90	180102_0045S12_ch1	88	tiwune	245.774	246.937	NA	NA	pairs/tiwune_c90_1.wav	0,243884531	9
c122	190830_0081S12_ch1	54	tiwune	186.391	187.597	NA	NA	pairs/tiwune_c122_2.wav	0,259157749	10
c121	190830_0080S12_ch1	56	tiwune	139.229	140.408	NA	NA	pairs/tiwune_c121_1.wav	0,282016855	11
c122	190830_0081S12_ch1	56	tiwune	190.582	191.630	NA	NA	pairs/tiwune_c122_3.wav	0,343162021	12
c114	190830_0070S12_ch1	66	tiwune	243.531	244.401	NA	NA	pairs/tiwune_c114_1.wav	0,348061595	13
c105	190829_0061S12_ch1	40	tiwune	204.853	206.325	NA	NA	pairs/tiwune_c105_1.wav	0,369334606	14
c76	180101_0031S12_left	60	tiwune	211.187	212.204	NA	NA	pairs/tiwune_c76_1.wav	0,383035331	15
c79	180101_0034S12_ch1	50	tiwune	174.263	175.204	NA	NA	pairs/tiwune_c79_1.wav	0,461601704	16
c85	180102_0040S12_ch1	48	tiwune	313.784	314.954	NA	NA	pairs/tiwune_c85_1.wav	0,487089424	17
c107	190829_0063S12_ch1	68	tiwune	250.206	251.443	NA	NA	pairs/tiwune_c107_1.wav	0,500334234	18
c89	180102_0044S12_ch1	44	tiwune	127.484	128.454	NA	NA	pairs/tiwune_c89_2.wav	0,502933672	19
c108	190829_0064S12_ch1	88	tiwune	282.889	284.360	NA	NA	pairs/tiwune_c108_1.wav	0,532277677	20
c116	190830_0072S12_ch1	62	tiwune	240.776	242.415	NA	NA	pairs/tiwune_c116_2.wav	0,57720376	21
c88	180102_0043S12_ch1	68	tiwune	241.138	242.242	NA	NA	pairs/tiwune_c88_2.wav	0,587125503	22
c82	180101_0037S12_ch1	74	tiwune	173.237	174.475	NA	NA	pairs/tiwune_c82_1.wav	0,595816541	23
c88	180102_0043S12_ch1	72	tiwune	253.265	254.536	NA	NA	pairs/tiwune_c88_4.wav	0,616760932	24
c115	190830_0071S12_ch1	72	tiwune	284.117	285.288	NA	NA	pairs/tiwune_c115_1.wav	0,647524014	25
c88	180102_0043S12_ch1	70	tiwune	246.790	248.061	NA	NA	pairs/tiwune_c88_3.wav	0,654742172	26
c115	190830_0071S12_ch1	76	tiwune	320.177	321.883	NA	NA	pairs/tiwune_c115_2.wav	0,670521857	27
c99	190829_0055S12_ch1	46	tiwune	171.096	172.601	NA	NA	pairs/tiwune_c99_1.wav	0,675952715	28
c72	190825_0023_ch1	60	tiwune	394.091	395.502	NA	NA	pairs/tiwune_c72_2.wav	0,7014302	29
c89	180102_0044S12_ch1	42	tiwune	122.715	123.518	NA	NA	pairs/tiwune_c89_1.wav	0,706290421	30
c118	190830_0075S12_ch1	64	tiwune	306.279	307.232	NA	NA	pairs/tiwune_c118_1.wav	0,775480576	31
c122	190830_0081S12_ch1	52	tiwune	182.663	183.978	NA	NA	pairs/tiwune_c122_1.wav	0,800840599	32
c107	190829_0063S12_ch1	70	tiwune	253.550	254.706	NA	NA	pairs/tiwune_c107_2.wav	0,806421944	33
c70	190825_0021_ch1	58	tiwune	343.378	345.171	NA	NA	pairs/tiwune_c70_1.wav	0,817866992	34
c87	180102_0042S12_ch1	68	tiwune	305.142	306.480	NA	NA	pairs/tiwune_c87_1.wav	0,825583769	35
c121	190830_0080S12_ch1	58	tiwune	144.595	145.738	NA	NA	pairs/tiwune_c121_2.wav	0,847362868	36
c78	180101_0033S12_ch1	60	tiwune	187.078	188.120	NA	NA	pairs/tiwune_c78_1.wav	0,85412499	37
c88	180102_0043S12_ch1	74	tiwune	260.790	262.061	NA	NA	pairs/tiwune_c88_5.wav	0,908589137	38
c121	190830_0080S12_ch1	60	tiwune	150.533	152.057	NA	NA	pairs/tiwune_c121_3.wav	0,925708554	39
c120	190830_0079S12_ch1	92	tiwune	265.346	266.775	NA	NA	pairs/tiwune_c120_1.wav	0,972418034	40
c94	180102_0049S12_ch1	54	todiwuma	437.508	439.214	NA	NA	pairs/todiwuma_c94_2.wav	0,011258549	1
c81	180101_0036S12_ch1	79	todiwuma	310.625	312.177	NA	NA	pairs/todiwuma_c81_2.wav	0,068612239	2
c95	180102_0050S12_ch1	68	todiwuma	227.736	229.207	NA	NA	pairs/todiwuma_c95_1.wav	0,141042023	3
c71	190825_0022_ch1	76	todiwuma	201.878	203.199	NA	NA	pairs/todiwuma_c71_1.wav	0,154813738	4
c116	190830_0072S12_ch1	66	todiwuma	251.813	253.519	NA	NA	pairs/todiwuma_c116_1.wav	0,197380708	5
c78	180101_0033S12_ch1	62	todiwuma	191.359	192.718	NA	NA	pairs/todiwuma_c78_1.wav	0,24411713	6
c108	190829_0064S12_ch1	98	todiwuma	306.153	307.557	NA	NA	pairs/todiwuma_c108_2.wav	0,298673356	7
c85	180102_0040S12_ch1	56	todiwuma	332.600	333.971	NA	NA	pairs/todiwuma_c85_1.wav	0,299111091	8
c117	190830_0073S12_ch1	56	todiwuma	142.088	144.121	NA	NA	pairs/todiwuma_c117_1.wav	0,352596865	9
c82	180101_0037S12_ch1	84	todiwuma	198.888	200.189	NA	NA	pairs/todiwuma_c82_3.wav	0,368140848	10
c87	180102_0042S12_ch1	72	todiwuma	313.637	314.908	NA	NA	pairs/todiwuma_c87_1.wav	0,397401466	11
c81	180101_0036S12_ch1	77	todiwuma	302.085	304.633	NA	NA	pairs/todiwuma_c81_1.wav	0,408639464	12
c108	190829_0064S12_ch1	96	todiwuma	302.039	303.410	NA	NA	pairs/todiwuma_c108_1.wav	0,416073098	13
c107	190829_0063S12_ch1	80	todiwuma	275.544	277.082	NA	NA	pairs/todiwuma_c107_1.wav	0,466533806	14
c87	180102_0042S12_ch1	76	todiwuma	325.128	326.566	NA	NA	pairs/todiwuma_c87_3.wav	0,479010324	15
c94	180102_0049S12_ch1	52	todiwuma	432.692	434.632	NA	NA	pairs/todiwuma_c94_1.wav	0,665853744	16
c108	190829_0064S12_ch1	100	todiwuma	310.735	312.206	NA	NA	pairs/todiwuma_c108_3.wav	0,697016412	17
c87	180102_0042S12_ch1	78	todiwuma	332.687	334.326	NA	NA	pairs/todiwuma_c87_4.wav	0,710318446	18
c99	190829_0055S12_ch1	56	todiwuma	193.671	195.042	NA	NA	pairs/todiwuma_c99_1.wav	0,745912138	19
c90	180102_0045S12_ch1	94	todiwuma	261.314	262.840	NA	NA	pairs/todiwuma_c90_1.wav	0,772027004	20
c74	190825_0025_ch1	48	todiwuma	125.804	127.205	NA	NA	pairs/todiwuma_c74_1.wav	0,779528257	21
c120	190830_0079S12_ch1	94	todiwuma	270.490	271.823	NA	NA	pairs/todiwuma_c120_1.wav	0,806934278	22
c82	180101_0037S12_ch1	80	todiwuma	188.187	189.489	NA	NA	pairs/todiwuma_c82_1.wav	0,828607585	23
c71	190825_0022_ch1	78	todiwuma	205.590	207.005	NA	NA	pairs/todiwuma_c71_2.wav	0,85785128	24
c87	180102_0042S12_ch1	74	todiwuma	319.757	321.028	NA	NA	pairs/todiwuma_c87_2.wav	0,90718657	25
c82	180101_0037S12_ch1	82	todiwuma	193.934	195.204	NA	NA	pairs/todiwuma_c82_2.wav	0,907511433	26
c77	180101_0032S12_ch1	50	todiwuma	128.109	129.183	NA	NA	pairs/todiwuma_c77_1.wav	0,952891517	27
c85	180102_0040S12_ch1	58	todiwuma	339.690	341.162	NA	NA	pairs/todiwuma_c85_2.wav	0,987849798	28
c84	180102_0039S12_ch1	78	towi	393.096	394.166	NA	NA	pairs/towi_c84_2.wav	0,018267973	1
c93	180102_0048S12_ch1	84	towi	280.570	281.407	NA	NA	pairs/towi_c93_3.wav	0,055010504	2
c114	190830_0070S12_ch1	58	towi	227.826	228.662	NA	NA	pairs/towi_c114_1.wav	0,068105348	3
c120	190830_0079S12_ch1	74	towi	221.918	222.680	NA	NA	pairs/towi_c120_1.wav	0,091452818	4
c115	190830_0071S12_ch1	56	towi	256.171	257.074	NA	NA	pairs/towi_c115_1.wav	0,115256032	5
c78	180101_0033S12_ch1	44	towi	155.530	156.595	NA	NA	pairs/towi_c78_1.wav	0,118735417	6
c108	190829_0064S12_ch1	78	towi	256.782	257.718	NA	NA	pairs/towi_c108_3.wav	0,122617195	7
c93	180102_0048S12_ch1	82	towi	275.788	276.590	NA	NA	pairs/towi_c93_2.wav	0,181168587	8
c87	180102_0042S12_ch1	44	towi	251.790	252.660	NA	NA	pairs/towi_c87_2.wav	0,222332415	9
c72	190825_0023_ch1	38	towi	336.743	337.394	NA	NA	pairs/towi_c72_1.wav	0,225130954	10
c77	180101_0032S12_ch1	28	towi	83.778	84.347	NA	NA	pairs/towi_c77_1.wav	0,22581674	11
c84	180102_0039S12_ch1	64	towi	257.557	258.427	NA	NA	pairs/towi_c84_1.wav	0,260758988	12
c110	190829_0066S12_ch1	44	towi	205.494	206.464	NA	NA	pairs/towi_c110_1.wav	0,342648657	13
c107	190829_0063S12_ch1	52	towi	216.975	217.978	NA	NA	pairs/towi_c107_2.wav	0,34691137	14
c107	190829_0063S12_ch1	50	towi	212.426	213.597	NA	NA	pairs/towi_c107_1.wav	0,363945496	15
c91	180102_0046S12_ch1	28	towi	303.866	304.803	NA	NA	pairs/towi_c91_2.wav	0,435545787	16
c121	190830_0080S12_ch1	48	towi	124.469	125.453	NA	NA	pairs/towi_c121_1.wav	0,437768052	17
c72	190825_0023_ch1	40	towi	343.410	344.387	NA	NA	pairs/towi_c72_2.wav	0,472718936	18
c87	180102_0042S12_ch1	42	towi	246.654	247.691	NA	NA	pairs/towi_c87_1.wav	0,494621761	19
c88	180102_0043S12_ch1	60	towi	221.218	222.054	NA	NA	pairs/towi_c88_1.wav	0,513841724	20
c111	190830_0067S12_ch1	40	towi	152.273	153.411	NA	NA	pairs/towi_c111_1.wav	0,528071621	21
c108	190829_0064S12_ch1	76	towi	252.133	253.337	NA	NA	pairs/towi_c108_2.wav	0,551777565	22
c116	190830_0072S12_ch1	42	towi	189.432	190.569	NA	NA	pairs/towi_c116_1.wav	0,591361743	23
c82	180101_0037S12_ch1	62	towi	145.680	146.601	NA	NA	pairs/towi_c82_1.wav	0,607412627	24
c91	180102_0046S12_ch1	26	towi	299.619	300.589	NA	NA	pairs/towi_c91_1.wav	0,628589277	25
c81	180101_0036S12_ch1	57	towi	248.908	249.828	NA	NA	pairs/towi_c81_1.wav	0,699923232	26
c89	180102_0044S12_ch1	38	towi	113.986	114.822	NA	NA	pairs/towi_c89_1.wav	0,700542318	27
c93	180102_0048S12_ch1	80	towi	270.370	271.306	NA	NA	pairs/towi_c93_1.wav	0,757707261	28
c70	190825_0021_ch1	50	towi	324.342	325.695	NA	NA	pairs/towi_c70_1.wav	0,779628623	29
c108	190829_0064S12_ch1	74	towi	247.899	248.802	NA	NA	pairs/towi_c108_1.wav	0,787198522	30
c119	190830_0078S12_ch1	34	towi	327.373	328.770	NA	NA	pairs/towi_c119_1.wav	0,804833248	31
c122	190830_0081S12_ch1	30	towi	137.153	138.010	NA	NA	pairs/towi_c122_1.wav	0,857969078	32
c74	190825_0025_ch1	26	towi	81.474	82.408	NA	NA	pairs/towi_c74_1.wav	0,871488775	33
c88	180102_0043S12_ch1	62	towi	226.068	227.138	NA	NA	pairs/towi_c88_2.wav	0,909253485	34
c117	190830_0073S12_ch1	40	towi	103.800	104.530	NA	NA	pairs/towi_c117_1.wav	0,946096217	35
c111	190830_0067S12_ch1	24	tp_a	125.431	126.200	NA	NA	pairs/tp_a_c111_1.wav	0,033756069	1
c93	180102_0048S12_ch1	54	tp_a	214.691	215.293	NA	NA	pairs/tp_a_c93_3.wav	0,039054135	2
c115	190830_0071S12_ch1	48	tp_a	240.217	240.886	NA	NA	pairs/tp_a_c115_2.wav	0,059660819	3
c79	180101_0034S12_ch1	20	tp_a	102.402	102.841	NA	NA	pairs/tp_a_c79_1.wav	0,067978498	4
c93	180102_0048S12_ch1	52	tp_a	211.280	211.948	NA	NA	pairs/tp_a_c93_2.wav	0,094791668	5
c117	190830_0073S12_ch1	10	tp_a	59.388	59.864	NA	NA	pairs/tp_a_c117_1.wav	0,099555572	6
c112	190830_0068S12_ch1	38	tp_a	161.935	162.796	NA	NA	pairs/tp_a_c112_2.wav	0,155175492	7
c110	190829_0066S12_ch1	40	tp_a	196.879	197.548	NA	NA	pairs/tp_a_c110_1.wav	0,179656358	8
c121	190830_0080S12_ch1	26	tp_a	83.074	83.709	NA	NA	pairs/tp_a_c121_1.wav	0,181320115	9
c108	190829_0064S12_ch1	62	tp_a	220.755	221.357	NA	NA	pairs/tp_a_c108_3.wav	0,194884533	10
c88	180102_0043S12_ch1	30	tp_a	155.473	156.008	NA	NA	pairs/tp_a_c88_4.wav	0,211580191	11
c108	190829_0064S12_ch1	60	tp_a	217.076	217.711	NA	NA	pairs/tp_a_c108_2.wav	0,217126246	12
c82	180101_0037S12_ch1	20	tp_a	52.220	53.205	NA	NA	pairs/tp_a_c82_3.wav	0,23188322	13
c119	190830_0078S12_ch1	30	tp_a	320.075	321.091	NA	NA	pairs/tp_a_c119_2.wav	0,260640764	14
c120	190830_0079S12_ch1	40	tp_a	116.943	117.991	NA	NA	pairs/tp_a_c120_1.wav	0,290184593	15
c115	190830_0071S12_ch1	50	tp_a	243.227	243.930	NA	NA	pairs/tp_a_c115_3.wav	0,331156675	16
c88	180102_0043S12_ch1	26	tp_a	146.409	146.977	NA	NA	pairs/tp_a_c88_2.wav	0,331749556	17
c123	190830_0082S12_ch1	16	tp_a	79.636	80.398	NA	NA	pairs/tp_a_c123_1.wav	0,368984441	18
c82	180101_0037S12_ch1	22	tp_a	56.634	57.333	NA	NA	pairs/tp_a_c82_4.wav	0,379960713	19
c82	180101_0037S12_ch1	18	tp_a	46.493	47.416	NA	NA	pairs/tp_a_c82_2.wav	0,386488952	20
c117	190830_0073S12_ch1	12	tp_a	62.627	63.357	NA	NA	pairs/tp_a_c117_2.wav	0,42496354	21
c90	180102_0045S12_ch1	28	tp_a	94.835	95.391	NA	NA	pairs/tp_a_c90_1.wav	0,43327301	22
c108	190829_0064S12_ch1	58	tp_a	212.193	212.996	NA	NA	pairs/tp_a_c108_1.wav	0,437427272	23
c89	180102_0044S12_ch1	12	tp_a	59.999	60.601	NA	NA	pairs/tp_a_c89_1.wav	0,455961591	24
c119	190830_0078S12_ch1	28	tp_a	316.614	317.344	NA	NA	pairs/tp_a_c119_1.wav	0,459356156	25
c90	180102_0045S12_ch1	32	tp_a	101.818	102.792	NA	NA	pairs/tp_a_c90_3.wav	0,479885971	26
c84	180102_0039S12_ch1	24	tp_a	141.069	141.872	NA	NA	pairs/tp_a_c84_1.wav	0,483178789	27
c78	180101_0033S12_ch1	30	tp_a	130.279	130.845	NA	NA	pairs/tp_a_c78_1.wav	0,485296058	28
c120	190830_0079S12_ch1	42	tp_a	119.896	120.913	NA	NA	pairs/tp_a_c120_2.wav	0,48812036	29
c88	180102_0043S12_ch1	24	tp_a	139.820	140.422	NA	NA	pairs/tp_a_c88_1.wav	0,492063866	30
c106	190829_0062S12_ch1	26	tp_a	148.303	149.273	NA	NA	pairs/tp_a_c106_1.wav	0,496744092	31
c120	190830_0079S12_ch1	46	tp_a	128.088	128.819	NA	NA	pairs/tp_a_c120_4.wav	0,506509213	32
c93	180102_0048S12_ch1	56	tp_a	218.222	219.092	NA	NA	pairs/tp_a_c93_4.wav	0,532373799	33
c88	180102_0043S12_ch1	32	tp_a	160.175	160.944	NA	NA	pairs/tp_a_c88_5.wav	0,555818073	34
c120	190830_0079S12_ch1	54	tp_a	180.046	180.745	NA	NA	pairs/tp_a_c120_6.wav	0,560449694	35
c120	190830_0079S12_ch1	56	tp_a	183.153	183.947	NA	NA	pairs/tp_a_c120_7.wav	0,564502664	36
c73	190825_0024_ch1	22	tp_a	148.189	148.757	NA	NA	pairs/tp_a_c73_1.wav	0,56692781	37
c71	190825_0022_ch1	14	tp_a	57.394	58.306	NA	NA	pairs/tp_a_c71_1.wav	0,598984412	38
c114	190830_0070S12_ch1	18	tp_a	103.812	104.514	NA	NA	pairs/tp_a_c114_4.wav	0,613547607	39
c90	180102_0045S12_ch1	34	tp_a	109.145	109.980	NA	NA	pairs/tp_a_c90_4.wav	0,626311241	40
c115	190830_0071S12_ch1	52	tp_a	247.341	247.910	NA	NA	pairs/tp_a_c115_4.wav	0,729421172	41
c79	180101_0034S12_ch1	22	tp_a	107.019	107.432	NA	NA	pairs/tp_a_c79_2.wav	0,753879848	42
c120	190830_0079S12_ch1	58	tp_a	186.011	186.678	NA	NA	pairs/tp_a_c120_8.wav	0,75627764	43
c116	190830_0072S12_ch1	38	tp_a	181.051	181.753	NA	NA	pairs/tp_a_c116_1.wav	0,814907411	44
c115	190830_0071S12_ch1	46	tp_a	236.385	237.087	NA	NA	pairs/tp_a_c115_1.wav	0,842638257	45
c120	190830_0079S12_ch1	52	tp_a	176.649	177.474	NA	NA	pairs/tp_a_c120_5.wav	0,85280606	46
c82	180101_0037S12_ch1	16	tp_a	41.084	41.975	NA	NA	pairs/tp_a_c82_1.wav	0,861726857	47
c76	180101_0031S12_left	26	tp_a	135.704	136.541	NA	NA	pairs/tp_a_c76_1.wav	0,862759798	48
c90	180102_0045S12_ch1	36	tp_a	116.936	117.725	NA	NA	pairs/tp_a_c90_5.wav	0,870272035	49
c88	180102_0043S12_ch1	28	tp_a	150.389	151.058	NA	NA	pairs/tp_a_c88_3.wav	0,871580146	50
c93	180102_0048S12_ch1	50	tp_a	207.534	208.169	NA	NA	pairs/tp_a_c93_1.wav	0,876829698	51
c114	190830_0070S12_ch1	14	tp_a	97.524	98.361	NA	NA	pairs/tp_a_c114_2.wav	0,902512647	52
c114	190830_0070S12_ch1	16	tp_a	100.635	101.404	NA	NA	pairs/tp_a_c114_3.wav	0,903660235	53
c114	190830_0070S12_ch1	12	tp_a	94.481	95.183	NA	NA	pairs/tp_a_c114_1.wav	0,90402647	54
c112	190830_0068S12_ch1	36	tp_a	158.240	158.949	NA	NA	pairs/tp_a_c112_1.wav	0,916041281	55
c90	180102_0045S12_ch1	30	tp_a	98.220	99.055	NA	NA	pairs/tp_a_c90_2.wav	0,939213217	56
c70	190825_0021_ch1	34	tp_a	282.573	283.063	NA	NA	pairs/tp_a_c70_1.wav	0,963754297	57
c82	180101_0037S12_ch1	24	tp_a	60.222	60.794	NA	NA	pairs/tp_a_c82_5.wav	0,970410048	58
c120	190830_0079S12_ch1	44	tp_a	123.929	124.627	NA	NA	pairs/tp_a_c120_3.wav	0,976168377	59
c114	190830_0070S12_ch1	42	tpe	197.404	198.073	NA	NA	pairs/tpe_c114_1.wav	0,019982138	1
c120	190830_0079S12_ch1	48	tpe	168.806	169.727	NA	NA	pairs/tpe_c120_5.wav	0,030100475	2
c108	190829_0064S12_ch1	22	tpe	132.263	133.050	NA	NA	pairs/tpe_c108_5.wav	0,051398998	3
c76	180101_0031S12_left	16	tpe	95.235	95.864	NA	NA	pairs/tpe_c76_2.wav	0,058191605	4
c114	190830_0070S12_ch1	46	tpe	203.056	203.658	NA	NA	pairs/tpe_c114_3.wav	0,060524328	5
c79	180101_0034S12_ch1	18	tpe	97.092	97.616	NA	NA	pairs/tpe_c79_2.wav	0,091952719	6
c84	180102_0039S12_ch1	28	tpe	150.922	151.591	NA	NA	pairs/tpe_c84_1.wav	0,094988583	7
c115	190830_0071S12_ch1	16	tpe	175.174	175.843	NA	NA	pairs/tpe_c115_3.wav	0,132503257	8
c84	180102_0039S12_ch1	34	tpe	166.340	167.076	NA	NA	pairs/tpe_c84_4.wav	0,139768429	9
